"row_id","from_di_id","to_di_id","year","sector","oof_bundle","channel","value"
401,"ibrd","TN",2006,"agriculture-and-food-security","oof-loan","unspecified",30028785
402,"ibrd","TN",2006,"education","oof-loan","unspecified",50880250
403,"ibrd","TN",2006,"governance-and-security","oof-loan","unspecified",6575382
404,"ibrd","TN",2006,"industry-and-trade","oof-loan","unspecified",8662608
405,"ibrd","TN",2006,"infrastructure","oof-loan","unspecified",12595404
406,"ibrd","TN",2006,"other-social-services","oof-loan","unspecified",3606290
407,"ibrd","TN",2006,"water-and-sanitation","oof-loan","unspecified",16672523
408,"ibrd","TR",2006,"agriculture-and-food-security","oof-loan","unspecified",46241032
409,"ibrd","TR",2006,"banking-and-business","oof-loan","unspecified",398960438
410,"ibrd","TR",2006,"education","oof-loan","unspecified",221908956
411,"ibrd","TR",2006,"governance-and-security","oof-loan","unspecified",657245867
412,"ibrd","TR",2006,"health","oof-loan","unspecified",103232865
413,"ibrd","TR",2006,"industry-and-trade","oof-loan","unspecified",67772213
414,"ibrd","TR",2006,"infrastructure","oof-loan","unspecified",108137635
415,"ibrd","TR",2006,"other","oof-loan","unspecified",126094
416,"ibrd","TR",2006,"other-social-services","oof-loan","unspecified",474064223
417,"ibrd","TR",2006,"water-and-sanitation","oof-loan","unspecified",2276202
418,"ibrd","UA",2006,"agriculture-and-food-security","oof-loan","unspecified",4622935
419,"ibrd","UA",2006,"education","oof-loan","unspecified",2206353
420,"ibrd","UA",2006,"governance-and-security","oof-loan","unspecified",7433478
421,"ibrd","UA",2006,"health","oof-loan","unspecified",6401897
422,"ibrd","UA",2006,"industry-and-trade","oof-loan","unspecified",7730
423,"ibrd","UA",2006,"infrastructure","oof-loan","unspecified",63880015
424,"ibrd","UA",2006,"other-social-services","oof-loan","unspecified",5333865
425,"ibrd","UA",2006,"water-and-sanitation","oof-loan","unspecified",8610733
426,"ibrd","UY",2006,"agriculture-and-food-security","oof-loan","unspecified",1798080
427,"ibrd","UY",2006,"education","oof-loan","unspecified",6355953
428,"ibrd","UY",2006,"governance-and-security","oof-loan","unspecified",236752
429,"ibrd","UY",2006,"infrastructure","oof-loan","unspecified",31628186
430,"ibrd","UY",2006,"water-and-sanitation","oof-loan","unspecified",8766827
431,"ibrd","UZ",2006,"agriculture-and-food-security","oof-loan","unspecified",14059778
432,"ibrd","UZ",2006,"health","oof-loan","unspecified",334465
433,"ibrd","UZ",2006,"industry-and-trade","oof-loan","unspecified",4229553
434,"ibrd","UZ",2006,"infrastructure","oof-loan","unspecified",1747644
435,"ibrd","UZ",2006,"water-and-sanitation","oof-loan","unspecified",17066173
436,"ibrd","VE",2006,"banking-and-business","oof-loan","unspecified",76857
437,"ibrd","VE",2006,"governance-and-security","oof-loan","unspecified",3059226
438,"ibrd","VE",2006,"health","oof-loan","unspecified",1695243
439,"ibrd","VE",2006,"other-social-services","oof-loan","unspecified",1998290
440,"ibrd","VE",2006,"water-and-sanitation","oof-loan","unspecified",3996580
441,"idb","country-unspecified",2006,"other","oof-loan","unspecified",7042280000
442,"ifad","country-unspecified",2006,"other","oof-loan","unspecified",45330000
443,"ifc","country-unspecified",2006,"other","oof-loan","unspecified",4364090000
444,"IT","country-unspecified",2006,"other","oof-grant","unspecified",53720000
445,"IT","country-unspecified",2006,"other","oof-loan","unspecified",127470000
446,"JP","country-unspecified",2006,"other","oof-export-credit","unspecified",588570000
447,"JP","country-unspecified",2006,"other","oof-loan","unspecified",551119
448,"JP","country-unspecified",2006,"other","oof-loan","unspecified",15678307152
449,"JP","MG",2006,"agriculture-and-food-security","oof-loan","unspecified",1241729
450,"KR","america",2006,"other","oof-loan","unspecified",46435215
451,"KR","AR",2006,"industry-and-trade","oof-loan","unspecified",4975287
452,"KR","asia",2006,"other","oof-loan","unspecified",211380769
631,"AU","VN",2007,"governance-and-security","oof-grant","unspecified",1139134
453,"KR","country-unspecified",2006,"other","oof-export-credit","unspecified",598480000
454,"KR","country-unspecified",2006,"other","oof-loan","unspecified",6828826
455,"KR","BR",2006,"industry-and-trade","oof-loan","unspecified",38046315
456,"KR","BR",2006,"infrastructure","oof-loan","unspecified",19510931
457,"KR","KH",2006,"industry-and-trade","oof-loan","unspecified",1268210
458,"KR","CN",2006,"industry-and-trade","oof-loan","unspecified",240706995
459,"KR","CN",2006,"infrastructure","oof-loan","unspecified",15946986
460,"KR","CN",2006,"other","oof-loan","unspecified",92521077
461,"KR","IN",2006,"industry-and-trade","oof-loan","unspecified",37070768
462,"KR","IN",2006,"infrastructure","oof-loan","unspecified",115212045
463,"KR","IN",2006,"other","oof-loan","unspecified",12682105
464,"KR","ID",2006,"industry-and-trade","oof-loan","unspecified",100481293
465,"KR","ID",2006,"infrastructure","oof-loan","unspecified",80244029
466,"KR","LY",2006,"industry-and-trade","oof-loan","unspecified",596059
467,"KR","MX",2006,"infrastructure","oof-loan","unspecified",58532792
468,"KR","OM",2006,"industry-and-trade","oof-loan","unspecified",13124818
469,"KR","PE",2006,"industry-and-trade","oof-loan","unspecified",40821745
470,"KR","TH",2006,"infrastructure","oof-loan","unspecified",4877733
471,"KR","TH",2006,"other","oof-loan","unspecified",2243757
472,"KR","VN",2006,"industry-and-trade","oof-loan","unspecified",105074907
473,"KR","VN",2006,"infrastructure","oof-loan","unspecified",29266396
474,"NL","africa",2006,"other","oof-loan","unspecified",49428058
475,"NL","asia",2006,"other","oof-loan","unspecified",283943997
476,"NL","country-unspecified",2006,"other","oof-loan","unspecified",4943162
477,"NL","BR",2006,"debt-relief","oof-loan","unspecified",3780668
478,"NL","europe",2006,"other","oof-loan","unspecified",27348926
479,"NL","IR",2006,"debt-relief","oof-loan","unspecified",8733521
480,"NZ","country-unspecified",2006,"other","oof-grant","unspecified",10620000
481,"NO","country-unspecified",2006,"other","oof-grant","unspecified",6890000
482,"SE","country-unspecified",2006,"other","oof-grant","unspecified",321051
483,"SE","country-unspecified",2006,"other","oof-loan","unspecified",98110000
484,"SE","UA",2006,"infrastructure","oof-grant","unspecified",159063
485,"CH","country-unspecified",2006,"other","oof-loan","unspecified",24370000
486,"TR","country-unspecified",2006,"other","oof-export-credit","unspecified",8440000
487,"GB","country-unspecified",2006,"other","oof-grant","unspecified",2030000
488,"GB","country-unspecified",2006,"other","oof-loan","unspecified",8880000
489,"US","AF",2006,"agriculture-and-food-security","oof-loan","unspecified",664441
490,"US","AF",2006,"banking-and-business","oof-loan","unspecified",1822783
491,"US","AF",2006,"industry-and-trade","oof-loan","unspecified",7880268
492,"US","africa",2006,"other","oof-loan","unspecified",268563639
493,"US","america",2006,"other","oof-loan","unspecified",40167660
494,"US","asia",2006,"other","oof-loan","unspecified",2373161
495,"US","country-unspecified",2006,"banking-and-business","oof-loan","unspecified",22590986
496,"US","country-unspecified",2006,"other","oof-export-credit","unspecified",1.31e+08
497,"US","country-unspecified",2006,"other","oof-grant","unspecified",288350000
498,"US","country-unspecified",2006,"other","oof-loan","unspecified",23474693
499,"US","BR",2006,"agriculture-and-food-security","oof-loan","unspecified",3803923
500,"US","BR",2006,"infrastructure","oof-loan","unspecified",3654424
501,"US","CR",2006,"banking-and-business","oof-loan","unspecified",13817046
502,"US","DO",2006,"debt-relief","oof-loan","unspecified",1416366
503,"US","europe",2006,"other","oof-loan","unspecified",3322204
504,"US","GH",2006,"industry-and-trade","oof-loan","unspecified",3519321
505,"US","IQ",2006,"banking-and-business","oof-loan","unspecified",10236818
506,"US","JO",2006,"debt-relief","oof-loan","unspecified",256917
507,"US","KE",2006,"banking-and-business","oof-loan","unspecified",2713133
508,"US","KE",2006,"debt-relief","oof-loan","unspecified",138425
509,"US","MX",2006,"banking-and-business","oof-loan","unspecified",4806122
510,"US","MX",2006,"industry-and-trade","oof-loan","unspecified",2436283
511,"US","MX",2006,"other","oof-loan","unspecified",7740735
512,"US","MZ",2006,"other","oof-loan","unspecified",5338782
513,"US","NG",2006,"other","oof-loan","unspecified",3599054
514,"US","PK",2006,"banking-and-business","oof-loan","unspecified",830551
515,"US","PK",2006,"other","oof-loan","unspecified",3322204
516,"US","TR",2006,"education","oof-loan","unspecified",1384252
517,"US","UA",2006,"banking-and-business","oof-loan","unspecified",11074013
518,"US","UA",2006,"industry-and-trade","oof-loan","unspecified",2768503
519,"US","ZM",2006,"other","oof-loan","unspecified",2104062
520,"afdb","country-unspecified",2007,"other","oof-loan","unspecified",48772277
521,"afdb","CM",2007,"infrastructure","oof-loan","other",34242243
522,"afdb","EG",2007,"banking-and-business","oof-loan","public-sector-unknown",537971043
523,"afdb","EG",2007,"infrastructure","oof-loan","public-sector-unknown",73141779
524,"afdb","EG",2007,"other","oof-loan","public-sector-unknown",66323915
525,"afdb","GA",2007,"agriculture-and-food-security","oof-loan","public-sector-unknown",180412
526,"afdb","GA",2007,"banking-and-business","oof-loan","public-sector-unknown",1377353
527,"afdb","GA",2007,"education","oof-loan","public-sector-unknown",3460736
528,"afdb","GA",2007,"health","oof-loan","public-sector-unknown",1033984
529,"afdb","GA",2007,"infrastructure","oof-loan","public-sector-unknown",69999
530,"afdb","GA",2007,"other","oof-loan","public-sector-unknown",37200
531,"afdb","MG",2007,"infrastructure","oof-loan","other",4466627
532,"afdb","MU",2007,"infrastructure","oof-loan","public-sector-unknown",2734689
533,"afdb","MU",2007,"other","oof-loan","public-sector-unknown",10743654
534,"afdb","MA",2007,"education","oof-loan","public-sector-unknown",3019368
535,"afdb","MA",2007,"governance-and-security","oof-loan","public-sector-unknown",123462486
536,"afdb","MA",2007,"infrastructure","oof-loan","public-sector-unknown",23753488
537,"afdb","MA",2007,"water-and-sanitation","oof-loan","public-sector-unknown",26127473
538,"afdb","MZ",2007,"industry-and-trade","oof-loan","other",8119634
539,"afdb","NA",2007,"agriculture-and-food-security","oof-loan","public-sector-unknown",3134977
540,"afdb","NA",2007,"infrastructure","oof-loan","public-sector-unknown",18815834
541,"afdb","NG",2007,"other","oof-loan","other",121691809
542,"afdb","NG",2007,"water-and-sanitation","oof-loan","public-sector-unknown",2562826
543,"afdb","SN",2007,"infrastructure","oof-loan","other",6398099
544,"afdb","south-of-sahara",2007,"banking-and-business","oof-loan","public-sector-unknown",4044024
545,"afdb","SZ",2007,"agriculture-and-food-security","oof-loan","public-sector-unknown",2303382
546,"afdb","SZ",2007,"infrastructure","oof-loan","public-sector-unknown",6961971
547,"afdb","TN",2007,"agriculture-and-food-security","oof-loan","public-sector-unknown",8005621
548,"afdb","TN",2007,"education","oof-loan","public-sector-unknown",17698125
549,"afdb","TN",2007,"environment","oof-loan","public-sector-unknown",30585697
550,"afdb","TN",2007,"infrastructure","oof-loan","public-sector-unknown",84983711
551,"afdb","TN",2007,"other","oof-loan","public-sector-unknown",199673545
552,"afdb","ZM",2007,"industry-and-trade","oof-loan","other",19352019
553,"asdb","country-unspecified",2007,"other","oof-loan","unspecified",5597310000
554,"AU","africa",2007,"other","oof-grant","unspecified",6180937
555,"AU","america",2007,"other","oof-grant","unspecified",66389
556,"AU","AR",2007,"governance-and-security","oof-grant","unspecified",1010671
557,"AU","AR",2007,"other","oof-grant","unspecified",430498
558,"AU","asia",2007,"other","oof-grant","unspecified",6030623
559,"AU","BD",2007,"governance-and-security","oof-grant","unspecified",440491
560,"AU","BD",2007,"other","oof-grant","unspecified",1020960
561,"AU","country-unspecified",2007,"environment","oof-grant","unspecified",1000240
562,"AU","country-unspecified",2007,"governance-and-security","oof-grant","unspecified",18786887
563,"AU","country-unspecified",2007,"other","oof-grant","unspecified",15597188
564,"AU","country-unspecified",2007,"other-social-services","oof-grant","unspecified",156447873
565,"AU","BR",2007,"governance-and-security","oof-grant","unspecified",1297266
566,"AU","BR",2007,"other","oof-grant","unspecified",981911
567,"AU","KH",2007,"governance-and-security","oof-grant","unspecified",2914525
568,"AU","KH",2007,"other","oof-grant","unspecified",780772
569,"AU","CL",2007,"governance-and-security","oof-grant","unspecified",1689997
570,"AU","CL",2007,"other","oof-grant","unspecified",1163046
571,"AU","CN",2007,"governance-and-security","oof-grant","unspecified",7230294
572,"AU","CN",2007,"other","oof-grant","unspecified",16495619
573,"AU","HR",2007,"other","oof-grant","unspecified",1558512
574,"AU","EG",2007,"governance-and-security","oof-grant","unspecified",1441737
575,"AU","EG",2007,"other","oof-grant","unspecified",988905
576,"AU","europe",2007,"other","oof-grant","unspecified",3698757
577,"AU","FJ",2007,"governance-and-security","oof-grant","unspecified",1276052
578,"AU","FJ",2007,"other","oof-grant","unspecified",2068146
579,"AU","IN",2007,"governance-and-security","oof-grant","unspecified",12803315
580,"AU","IN",2007,"other","oof-grant","unspecified",5321737
581,"AU","ID",2007,"governance-and-security","oof-grant","unspecified",6350351
582,"AU","ID",2007,"other","oof-grant","unspecified",4399984
583,"AU","IR",2007,"governance-and-security","oof-grant","unspecified",1690122
584,"AU","IQ",2007,"governance-and-security","oof-grant","unspecified",2056578
585,"AU","JO",2007,"governance-and-security","oof-grant","unspecified",7609554
586,"AU","JO",2007,"other","oof-grant","unspecified",1787476
587,"AU","KE",2007,"governance-and-security","oof-grant","unspecified",1243869
588,"AU","KE",2007,"other","oof-grant","unspecified",1764420
589,"AU","KI",2007,"governance-and-security","oof-grant","unspecified",571701
590,"AU","LA",2007,"governance-and-security","oof-grant","unspecified",528114
591,"AU","LA",2007,"other","oof-grant","unspecified",6850904
592,"AU","LB",2007,"governance-and-security","oof-grant","unspecified",1980164
593,"AU","MY",2007,"governance-and-security","oof-grant","unspecified",3014411
594,"AU","MY",2007,"other","oof-grant","unspecified",11815508
595,"AU","MU",2007,"governance-and-security","oof-grant","unspecified",667670
596,"AU","MU",2007,"other","oof-grant","unspecified",77485
597,"AU","MX",2007,"governance-and-security","oof-grant","unspecified",1656867
598,"AU","MX",2007,"other","oof-grant","unspecified",251126
599,"AU","FM",2007,"governance-and-security","oof-grant","unspecified",555385
600,"AU","FM",2007,"other","oof-grant","unspecified",68394
601,"AU","MM",2007,"governance-and-security","oof-grant","unspecified",1129065
602,"AU","MM",2007,"other","oof-grant","unspecified",155551
603,"AU","NR",2007,"governance-and-security","oof-grant","unspecified",660920
604,"AU","NG",2007,"governance-and-security","oof-grant","unspecified",1363658
605,"AU","oceania",2007,"other","oof-grant","unspecified",1435863
606,"AU","PK",2007,"governance-and-security","oof-grant","unspecified",1013421
607,"AU","PK",2007,"other","oof-grant","unspecified",1826207
608,"AU","PG",2007,"governance-and-security","oof-grant","unspecified",3881134
609,"AU","PG",2007,"other","oof-grant","unspecified",2806634
610,"AU","PH",2007,"governance-and-security","oof-grant","unspecified",4162439
611,"AU","PH",2007,"other","oof-grant","unspecified",2249660
612,"AU","WS",2007,"other","oof-grant","unspecified",640034
613,"AU","SA",2007,"governance-and-security","oof-grant","unspecified",1371004
614,"AU","RS",2007,"governance-and-security","oof-grant","unspecified",2445432
615,"AU","SB",2007,"governance-and-security","oof-grant","unspecified",1931340
616,"AU","SB",2007,"other","oof-grant","unspecified",1209349
617,"AU","ZA",2007,"governance-and-security","oof-grant","unspecified",1995612
