"di_id","year","direction","flow_type","flow_name","value"
"JP",2014,"out","private","remittances-devcountries",5848426532.42513
"KR",2014,"in","official","oda-capital-repay",77133774.513
"KR",2014,"in","official","oda-interest",29465767.22
"KR",2014,"in","official","oofs-capital-repay",5628940562.8986
"KR",2014,"in","official","oofs-interest",431568933.8248
"KR",2014,"out","commercial","fdi-devcountries",9526964165.26452
"KR",2014,"out","official","dfis-out",0
"KR",2014,"out","official","oda-out",1841971644.5256
"KR",2014,"out","official","oofs-out",7706419728.2016
"KR",2014,"out","private","pda-out",0
"KR",2014,"out","private","remittances-devcountries",5104979941.75031
"KW",2014,"in","official","oda-capital-repay",287971183.29
"KW",2014,"in","official","oda-interest",107060688.5166
"KW",2014,"in","official","oofs-capital-repay",0
"KW",2014,"in","official","oofs-interest",0
"KW",2014,"out","commercial","fdi-devcountries",0
"KW",2014,"out","official","dfis-out",0
"KW",2014,"out","official","oda-out",536326143.9816
"KW",2014,"out","official","oofs-out",0
"KW",2014,"out","private","pda-out",0
"KW",2014,"out","private","remittances-devcountries",10434245629.4531
"LI",2014,"in","official","oda-capital-repay",0
"LI",2014,"in","official","oda-interest",0
"LI",2014,"in","official","oofs-capital-repay",0
"LI",2014,"in","official","oofs-interest",0
"LI",2014,"out","commercial","fdi-devcountries",0
"LI",2014,"out","official","dfis-out",0
"LI",2014,"out","official","oda-out",24516022.3032
"LI",2014,"out","official","oofs-out",0
"LI",2014,"out","private","pda-out",0
"LI",2014,"out","private","remittances-devcountries",2354888.09971705
"LT",2014,"in","official","oda-capital-repay",0
"LT",2014,"in","official","oda-interest",0
"LT",2014,"in","official","oofs-capital-repay",0
"LT",2014,"in","official","oofs-interest",0
"LT",2014,"out","commercial","fdi-devcountries",0
"LT",2014,"out","official","dfis-out",0
"LT",2014,"out","official","oda-out",38097819.6564
"LT",2014,"out","official","oofs-out",0
"LT",2014,"out","private","pda-out",0
"LT",2014,"out","private","remittances-devcountries",77753587.4152211
"LU",2014,"in","official","oda-capital-repay",3552858.2229
"LU",2014,"in","official","oda-interest",0
"LU",2014,"in","official","oofs-capital-repay",0
"LU",2014,"in","official","oofs-interest",0
"LU",2014,"out","commercial","fdi-devcountries",0
"LU",2014,"out","official","dfis-out",0
"LU",2014,"out","official","oda-out",369402166.5187
"LU",2014,"out","official","oofs-out",0
"LU",2014,"out","private","pda-out",0
"LU",2014,"out","private","remittances-devcountries",49658435.6271165
"LV",2014,"in","official","oda-capital-repay",0
"LV",2014,"in","official","oda-interest",0
"LV",2014,"in","official","oofs-capital-repay",0
"LV",2014,"in","official","oofs-interest",0
"LV",2014,"out","commercial","fdi-devcountries",14511115.3774711
"LV",2014,"out","official","dfis-out",0
"LV",2014,"out","official","oda-out",21344030.1334
"LV",2014,"out","official","oofs-out",0
"LV",2014,"out","private","pda-out",0
"LV",2014,"out","private","remittances-devcountries",105067625.301828
"MT",2014,"in","official","oda-capital-repay",0
"MT",2014,"in","official","oda-interest",0
"MT",2014,"in","official","oofs-capital-repay",0
"MT",2014,"in","official","oofs-interest",0
"MT",2014,"out","commercial","fdi-devcountries",0
"MT",2014,"out","official","dfis-out",0
"MT",2014,"out","official","oda-out",18309295.8516
"MT",2014,"out","official","oofs-out",0
"MT",2014,"out","private","pda-out",0
"MT",2014,"out","private","remittances-devcountries",15662445.0898668
"NL",2014,"in","official","oda-capital-repay",128268736.7328
"NL",2014,"in","official","oda-interest",0
"NL",2014,"in","official","oofs-capital-repay",0
"NL",2014,"in","official","oofs-interest",0
"NL",2014,"out","commercial","fdi-devcountries",47362225533.5549
"NL",2014,"out","official","dfis-out",0
"NL",2014,"out","official","oda-out",4801022179.992
"NL",2014,"out","official","oofs-out",0
"NL",2014,"out","private","pda-out",0
"NL",2014,"out","private","remittances-devcountries",1918173299.41905
"NO",2014,"in","official","oda-capital-repay",18960165.105
"NO",2014,"in","official","oda-interest",0
"NO",2014,"in","official","oofs-capital-repay",438211979.2125
"NO",2014,"in","official","oofs-interest",0
"NO",2014,"out","commercial","fdi-devcountries",0
"NO",2014,"out","official","dfis-out",0
"NO",2014,"out","official","oda-out",3954889230.9876
"NO",2014,"out","official","oofs-out",402930594.4314
"NO",2014,"out","private","pda-out",0
"NO",2014,"out","private","remittances-devcountries",600576588.000056
"NZ",2014,"in","official","oda-capital-repay",0
"NZ",2014,"in","official","oda-interest",0
"NZ",2014,"in","official","oofs-capital-repay",0
"NZ",2014,"in","official","oofs-interest",0
"NZ",2014,"out","commercial","fdi-devcountries",148133787.146191
"NZ",2014,"out","official","dfis-out",0
"NZ",2014,"out","official","oda-out",430533176.2822
"NZ",2014,"out","official","oofs-out",13967192.3866
"NZ",2014,"out","private","pda-out",0
"NZ",2014,"out","private","remittances-devcountries",1258216117.17081
"PL",2014,"in","official","oda-capital-repay",17837101.352
"PL",2014,"in","official","oda-interest",0
"PL",2014,"in","official","oofs-capital-repay",0
"PL",2014,"in","official","oofs-interest",0
"PL",2014,"out","commercial","fdi-devcountries",158883286.223568
"PL",2014,"out","official","dfis-out",0
"PL",2014,"out","official","oda-out",396573749.608
"PL",2014,"out","official","oofs-out",0
"PL",2014,"out","private","pda-out",0
"PL",2014,"out","private","remittances-devcountries",349005551.642574
"PT",2014,"in","official","oda-capital-repay",27685764.5031
"PT",2014,"in","official","oda-interest",26558673.3862
"PT",2014,"in","official","oofs-capital-repay",720321.3905
"PT",2014,"in","official","oofs-interest",262705.4483
"PT",2014,"out","commercial","fdi-devcountries",2427512713.1087
"PT",2014,"out","official","dfis-out",0
"PT",2014,"out","official","oda-out",402024079.592
"PT",2014,"out","official","oofs-out",2271130.9724
"PT",2014,"out","private","pda-out",0
"PT",2014,"out","private","remittances-devcountries",514211089.514336
"QA",2014,"in","official","oda-capital-repay",0
"QA",2014,"in","official","oda-interest",0
"QA",2014,"in","official","oofs-capital-repay",0
"QA",2014,"in","official","oofs-interest",0
"QA",2014,"out","commercial","fdi-devcountries",0
"QA",2014,"out","official","dfis-out",0
"QA",2014,"out","official","oda-out",0
"QA",2014,"out","official","oofs-out",0
"QA",2014,"out","private","pda-out",0
"QA",2014,"out","private","remittances-devcountries",7700971086.07456
"RO",2014,"in","official","oda-capital-repay",0
"RO",2014,"in","official","oda-interest",0
"RO",2014,"in","official","oofs-capital-repay",0
"RO",2014,"in","official","oofs-interest",0
"RO",2014,"out","commercial","fdi-devcountries",0
"RO",2014,"out","official","dfis-out",0
"RO",2014,"out","official","oda-out",191651155.9812
"RO",2014,"out","official","oofs-out",0
"RO",2014,"out","private","pda-out",0
"RO",2014,"out","private","remittances-devcountries",161699108.307214
"RU",2014,"in","official","oda-capital-repay",0
"RU",2014,"in","official","oda-interest",0
"RU",2014,"in","official","oofs-capital-repay",0
"RU",2014,"in","official","oofs-interest",0
"RU",2014,"out","commercial","fdi-devcountries",0
"RU",2014,"out","official","dfis-out",0
"RU",2014,"out","official","oda-out",591639784.2675
"RU",2014,"out","official","oofs-out",0
"RU",2014,"out","private","pda-out",0
"RU",2014,"out","private","remittances-devcountries",13350173461.0279
"SA",2014,"in","official","oda-capital-repay",125041633.79
"SA",2014,"in","official","oda-interest",0
"SA",2014,"in","official","oofs-capital-repay",0
"SA",2014,"in","official","oofs-interest",0
"SA",2014,"out","commercial","fdi-devcountries",0
"SA",2014,"out","official","dfis-out",0
"SA",2014,"out","official","oda-out",11415183243.1355
"SA",2014,"out","official","oofs-out",0
"SA",2014,"out","private","pda-out",0
"SA",2014,"out","private","remittances-devcountries",35987335341.6365
"SE",2014,"in","official","oda-capital-repay",62929294.8102
"SE",2014,"in","official","oda-interest",0
"SE",2014,"in","official","oofs-capital-repay",63237037.8591
"SE",2014,"in","official","oofs-interest",6853520.8728
"SE",2014,"out","commercial","fdi-devcountries",2510891065.57384
"SE",2014,"out","official","dfis-out",0
"SE",2014,"out","official","oda-out",5247143744.4405
"SE",2014,"out","official","oofs-out",38958606.5148
"SE",2014,"out","private","pda-out",0
"SE",2014,"out","private","remittances-devcountries",1312626437.18159
"SI",2014,"in","official","oda-capital-repay",0
"SI",2014,"in","official","oda-interest",0
"SI",2014,"in","official","oofs-capital-repay",0
"SI",2014,"in","official","oofs-interest",0
"SI",2014,"out","commercial","fdi-devcountries",48255379.8610853
"SI",2014,"out","official","dfis-out",0
"SI",2014,"out","official","oda-out",51550387.189
"SI",2014,"out","official","oofs-out",0
"SI",2014,"out","private","pda-out",0
"SI",2014,"out","private","remittances-devcountries",308398271.581037
"SK",2014,"in","official","oda-capital-repay",16721.0206
"SK",2014,"in","official","oda-interest",0
"SK",2014,"in","official","oofs-capital-repay",0
"SK",2014,"in","official","oofs-interest",0
"SK",2014,"out","commercial","fdi-devcountries",6029950.1115563
"SK",2014,"out","official","dfis-out",0
"SK",2014,"out","official","oda-out",69584527.2269
"SK",2014,"out","official","oofs-out",0
"SK",2014,"out","private","pda-out",0
"SK",2014,"out","private","remittances-devcountries",28960759.7420331
"TW",2014,"in","official","oda-capital-repay",0
"TW",2014,"in","official","oda-interest",0
"TW",2014,"in","official","oofs-capital-repay",0
"TW",2014,"in","official","oofs-interest",0
"TW",2014,"out","commercial","fdi-devcountries",0
"TW",2014,"out","official","dfis-out",0
"TW",2014,"out","official","oda-out",245779974.6571
"TW",2014,"out","official","oofs-out",0
"TW",2014,"out","private","pda-out",0
"TW",2014,"out","private","remittances-devcountries",0
"US",2014,"in","official","oda-capital-repay",772084916.26
"US",2014,"in","official","oda-interest",155113965.776
"US",2014,"in","official","oofs-capital-repay",743498531.58
"US",2014,"in","official","oofs-interest",331935401.756
"US",2014,"out","commercial","fdi-devcountries",41123989155.2
"US",2014,"out","official","dfis-out",0
"US",2014,"out","official","oda-out",34206993170.28
"US",2014,"out","official","oofs-out",968391559.324
"US",2014,"out","private","pda-out",0
"US",2014,"out","private","remittances-devcountries",109844793420.942
"AE",2013,"in","official","oda-capital-repay",82073410.28699
"AE",2013,"in","official","oda-interest",0
"AE",2013,"in","official","oofs-capital-repay",450210.69822814
