"di_id","aid_type","year","value"
"IT","out-debt-relief",2014,1240000
"IT","out-debt-relief",2013,3410000
"IT","out-debt-relief",2012,2140000
"IT","out-debt-relief",2011,648070000
"IT","out-debt-relief",2010,229220000
"IT","out-debt-relief",2009,174220000
"IT","out-debt-relief",2008,889860000
"IT","out-debt-relief",2007,569740000
"IT","out-debt-relief",2006,1604320000
"IT","out-debt-relief",2005,1679950000
"IT","out-debt-relief",2004,117640000
"IT","out-debt-relief",2003,598410000
"IT","out-debt-relief",2002,651600000
"IT","out-debt-relief",2001,14240000
"IT","out-debt-relief",2000,216510000
"IT","out-debt-relief",1999,105330000
"IT","out-debt-relief",1998,384260000
"IT","out-debt-relief",1997,130470000
"IT","out-debt-relief",1996,181810000
"IT","out-debt-relief",1995,203040000
"IT","out-debt-relief",1994,899040000
"IT","out-debt-relief",1993,515820000
"IT","out-debt-relief",1992,428970000
"IT","out-debt-relief",1991,56640000
"IT","out-debt-relief",1990,245800000
"IT","out-debt-relief",1989,6500000
"IT","out-debt-relief",1988,171720000
"IT","out-debt-relief",1987,179870000
"IT","out-debt-relief",1986,7050000
"IT","out-debt-relief",1985,12460000
"IT","out-debt-relief",1984,7800000
"IT","out-debt-relief",1983,4590000
"IT","out-debt-relief",1982,5160000
"IT","out-debt-relief",1981,17130000
"IT","out-debt-relief",1980,9260000
"IT","out-debt-relief",1978,11760000
"IT","out-debt-relief",1977,12350000
"IT","out-debt-relief",1976,13090000
"IT","out-debt-relief",1975,27270000
"IT","out-debt-relief",1974,24200000
"IT","out-debt-relief",1973,128360000
"IT","out-debt-relief",1972,15260000
"IT","out-debt-relief",1971,42650000
"IT","out-debt-relief",1970,-10260000
"IT","out-debt-relief",1969,29920000
"IT","out-debt-relief",1968,41500000
"JP","out-debt-relief",2015,25660000
"JP","out-debt-relief",2014,-6110000
"JP","out-debt-relief",2013,2181630000
"JP","out-debt-relief",2012,120000
"JP","out-debt-relief",2011,98350000
"JP","out-debt-relief",2010,179460000
"JP","out-debt-relief",2009,-859340000
"JP","out-debt-relief",2008,1706680000
"JP","out-debt-relief",2007,1578980000
"JP","out-debt-relief",2006,3162270000
"JP","out-debt-relief",2005,4468700000
"JP","out-debt-relief",2004,240940000
"JP","out-debt-relief",2003,811470000
"JP","out-debt-relief",2002,496930000
"JP","out-debt-relief",2001,446160000
"JP","out-debt-relief",2000,413880000
"JP","out-debt-relief",1999,270090000
"JP","out-debt-relief",1998,381280000
"JP","out-debt-relief",1997,103570000
"JP","out-debt-relief",1996,123940000
"JP","out-debt-relief",1995,515930000
"JP","out-debt-relief",1994,517940000
"JP","out-debt-relief",1993,266140000
"JP","out-debt-relief",1992,205550000
"JP","out-debt-relief",1991,166920000
"JP","out-debt-relief",1990,136620000
"JP","out-debt-relief",1989,105480000
"JP","out-debt-relief",1988,89900000
"JP","out-debt-relief",1987,116080000
"JP","out-debt-relief",1986,167580000
"JP","out-debt-relief",1985,21160000
"JP","out-debt-relief",1984,24090000
"JP","out-debt-relief",1983,660000
"JP","out-debt-relief",1982,6790000
"JP","out-debt-relief",1981,24670000
"JP","out-debt-relief",1980,5590000
"JP","out-debt-relief",1979,4760000
"JP","out-debt-relief",1978,13160000
"JP","out-debt-relief",1977,13180000
"JP","out-debt-relief",1976,97460000
"JP","out-debt-relief",1975,186110000
"JP","out-debt-relief",1974,54570000
"JP","out-debt-relief",1973,68580000
"JP","out-debt-relief",1972,23720000
"JP","out-debt-relief",1971,3850000
"JP","out-debt-relief",1970,13900000
"JP","out-debt-relief",1969,-5100000
"JP","out-debt-relief",1968,12500000
"JP","out-debt-relief",1967,40300000
"JP","out-debt-relief",1966,15200000
"KR","out-debt-relief",2010,2360000
"KR","out-debt-relief",2008,10330000
"KR","out-debt-relief",2005,4210000
"LU","out-debt-relief",2000,770000
"multilateral-total","out-debt-relief",2013,0
"multilateral-total","out-debt-relief",2012,7940000
"multilateral-total","out-debt-relief",2011,15510000
"multilateral-total","out-debt-relief",2010,22520000
"multilateral-total","out-debt-relief",2009,158680000
"multilateral-total","out-debt-relief",2008,128480000
"NL","out-debt-relief",2015,45540000
"NL","out-debt-relief",2014,63040000
"NL","out-debt-relief",2013,61600000
"NL","out-debt-relief",2012,120320000
"NL","out-debt-relief",2011,120960000
"NL","out-debt-relief",2010,499240000
"NL","out-debt-relief",2009,43840000
"NL","out-debt-relief",2008,123690000
"NL","out-debt-relief",2007,392440000
"NL","out-debt-relief",2006,311510000
"NL","out-debt-relief",2005,344560000
"NL","out-debt-relief",2004,216050000
"NL","out-debt-relief",2003,256730000
"NL","out-debt-relief",2002,297210000
"NL","out-debt-relief",2001,54730000
"NL","out-debt-relief",2000,153530000
"NL","out-debt-relief",1999,159100000
"NL","out-debt-relief",1998,154170000
"NL","out-debt-relief",1997,158540000
"NL","out-debt-relief",1996,217860000
"NL","out-debt-relief",1995,175190000
"NL","out-debt-relief",1994,119570000
"NL","out-debt-relief",1993,101900000
"NL","out-debt-relief",1992,92420000
"NL","out-debt-relief",1991,171950000
"NL","out-debt-relief",1990,126890000
"NL","out-debt-relief",1989,25060000
"NL","out-debt-relief",1988,26970000
"NL","out-debt-relief",1987,30400000
"NL","out-debt-relief",1986,12650000
"NL","out-debt-relief",1985,19030000
"NL","out-debt-relief",1984,12680000
"NL","out-debt-relief",1983,30310000
"NL","out-debt-relief",1982,13590000
"NL","out-debt-relief",1981,12160000
"NL","out-debt-relief",1980,99140000
"NL","out-debt-relief",1979,129300000
"NL","out-debt-relief",1978,169130000
"NL","out-debt-relief",1977,51920000
"NL","out-debt-relief",1976,51230000
"NL","out-debt-relief",1975,14570000
"NL","out-debt-relief",1974,10130000
"NL","out-debt-relief",1972,840000
"NL","out-debt-relief",1971,11410000
"NL","out-debt-relief",1970,1420000
"NL","out-debt-relief",1968,12200000
"NO","out-debt-relief",2015,17400000
"NO","out-debt-relief",2014,18250000
"NO","out-debt-relief",2013,23700000
"NO","out-debt-relief",2012,21170000
"NO","out-debt-relief",2011,21770000
"NO","out-debt-relief",2010,16490000
"NO","out-debt-relief",2009,16070000
"NO","out-debt-relief",2008,42490000
"NO","out-debt-relief",2007,61470000
"NO","out-debt-relief",2006,22550000
"NO","out-debt-relief",2005,2390000
"NO","out-debt-relief",2004,12280000
"NO","out-debt-relief",2003,22240000
"NO","out-debt-relief",2002,13380000
"NO","out-debt-relief",2001,20850000
"NO","out-debt-relief",2000,9310000
"NO","out-debt-relief",1999,23430000
"NO","out-debt-relief",1998,37110000
"NO","out-debt-relief",1997,32410000
"NO","out-debt-relief",1996,43910000
"NO","out-debt-relief",1995,41230000
"NO","out-debt-relief",1994,47220000
"NO","out-debt-relief",1993,12650000
"NO","out-debt-relief",1992,46780000
"NO","out-debt-relief",1991,12340000
"NO","out-debt-relief",1986,1930000
"NO","out-debt-relief",1978,3320000
"NO","out-debt-relief",1975,870000
"NO","out-debt-relief",1973,4640000
"NO","out-debt-relief",1972,3e+05
"NO","out-debt-relief",1970,60000
"NO","out-debt-relief",1969,150000
"non-dac-countries-total","out-debt-relief",2015,416040000
"non-dac-countries-total","out-debt-relief",2014,240060000
"non-dac-countries-total","out-debt-relief",2006,50160000
"NZ","out-debt-relief",2006,10000
"NZ","out-debt-relief",2005,20000
"NZ","out-debt-relief",1979,4440000
"NZ","out-debt-relief",1977,150000
"PT","out-debt-relief",2011,70000
"PT","out-debt-relief",2010,50000
"PT","out-debt-relief",2009,-27650000
"PT","out-debt-relief",2008,5e+05
"PT","out-debt-relief",2007,540000
"PT","out-debt-relief",2006,450000
"PT","out-debt-relief",2005,3380000
"PT","out-debt-relief",2004,703780000
"PT","out-debt-relief",2003,6490000
"PT","out-debt-relief",2002,11630000
"PT","out-debt-relief",2001,19580000
"PT","out-debt-relief",2000,26110000
"PT","out-debt-relief",1999,48540000
"PT","out-debt-relief",1998,69040000
"PT","out-debt-relief",1997,94220000
"PT","out-debt-relief",1996,70200000
"PT","out-debt-relief",1995,99760000
"PT","out-debt-relief",1994,92540000
"PT","out-debt-relief",1993,9.2e+07
"PT","out-debt-relief",1992,146110000
"PT","out-debt-relief",1991,86090000
"RU","out-debt-relief",2015,416040000
"RU","out-debt-relief",2014,240060000
"SE","out-debt-relief",2011,186290000
"SE","out-debt-relief",2009,20420000
"SE","out-debt-relief",2007,74080000
"SE","out-debt-relief",2006,292370000
"SE","out-debt-relief",2005,52830000
"SE","out-debt-relief",2004,26250000
"SE","out-debt-relief",2003,164960000
"SE","out-debt-relief",2002,0
"SE","out-debt-relief",2001,43890000
"SE","out-debt-relief",2000,38210000
"SE","out-debt-relief",1999,32060000
"SE","out-debt-relief",1998,0
"SE","out-debt-relief",1997,10780000
"SE","out-debt-relief",1996,28770000
"SE","out-debt-relief",1995,48040000
"SE","out-debt-relief",1994,17460000
"SE","out-debt-relief",1993,24320000
"SE","out-debt-relief",1992,11370000
"SE","out-debt-relief",1991,7050000
"SE","out-debt-relief",1990,29890000
"SE","out-debt-relief",1989,340000
"SE","out-debt-relief",1988,19200000
"SE","out-debt-relief",1987,1960000
"SE","out-debt-relief",1986,48490000
"SE","out-debt-relief",1978,262090000
"SE","out-debt-relief",1977,3640000
"SE","out-debt-relief",1976,3e+06
"SE","out-debt-relief",1975,1560000
"SE","out-debt-relief",1973,3010000
"TR","out-debt-relief",2006,50160000
"US","out-debt-relief",2015,11170000
"US","out-debt-relief",2014,47200000
"US","out-debt-relief",2013,178620000
"US","out-debt-relief",2012,40910000
"US","out-debt-relief",2011,1034880000
"US","out-debt-relief",2010,20710000
"US","out-debt-relief",2009,176860000
"US","out-debt-relief",2008,217860000
"US","out-debt-relief",2007,103550000
"US","out-debt-relief",2006,1686450000
"US","out-debt-relief",2005,4100790000
"US","out-debt-relief",2004,175590000
"US","out-debt-relief",2003,1475180000
"US","out-debt-relief",2002,512080000
"US","out-debt-relief",2001,115170000
"US","out-debt-relief",2000,125330000
"US","out-debt-relief",1999,71440000
"US","out-debt-relief",1998,47290000
"US","out-debt-relief",1997,1.9e+08
"US","out-debt-relief",1996,-9e+06
"US","out-debt-relief",1995,7.8e+07
"US","out-debt-relief",1994,2.79e+08
"US","out-debt-relief",1993,1.361e+09
"US","out-debt-relief",1992,9.75e+08
"US","out-debt-relief",1991,9.241e+09
"US","out-debt-relief",1990,1.425e+09
"US","out-debt-relief",1989,3.7e+07
"US","out-debt-relief",1988,7.8e+07
"US","out-debt-relief",1987,4.8e+07
"US","out-debt-relief",1986,5.3e+07
"US","out-debt-relief",1985,3.7e+07
"US","out-debt-relief",1984,4e+07
"US","out-debt-relief",1983,3.6e+07
"US","out-debt-relief",1982,7.4e+07
"US","out-debt-relief",1981,1e+08
"US","out-debt-relief",1980,3e+07
"US","out-debt-relief",1979,3.3e+07
"US","out-debt-relief",1978,6.4e+07
"US","out-debt-relief",1977,6.8e+07
"US","out-debt-relief",1976,2.72e+08
"US","out-debt-relief",1975,5.3e+07
"US","out-debt-relief",1974,3.8e+07
"US","out-debt-relief",1973,4e+07
"US","out-debt-relief",1972,8.5e+07
"US","out-debt-relief",1971,2.62e+08
"US","out-debt-relief",1970,1.8e+07
"US","out-debt-relief",1969,1.8e+07
"US","out-debt-relief",1968,3.3e+07
"US","out-debt-relief",1967,22400000
"US","out-debt-relief",1966,14100000
"US","out-debt-relief",1965,28300000
"US","out-debt-relief",1964,4e+05
